SMILES,pIC50
O=C(Nc1cccc(F)c1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,6.8447
O=C(Nc1ccc(F)cc1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,7.0177
O=C(Nc1ccccc1Cl)N1CCN(c2nc(-c3ccccc3)ns2)CC1,7.4989
O=C(Nc1cccc(Cl)c1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,6.5901
O=C(Nc1ccc(Cl)cc1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,6.4597
Cc1ccccc1NC(=O)N1CCN(c2nc(-c3ccccc3)ns2)CC1,5.6990
Cc1cccc(NC(=O)N2CCN(c3nc(-c4ccccc4)ns3)CC2)c1,6.7144
Cc1ccc(NC(=O)N2CCN(c3nc(-c4ccccc4)ns3)CC2)cc1,5.8861
COc1ccccc1NC(=O)N1CCN(c2nc(-c3ccccc3)ns2)CC1,6.7620
COc1cccc(NC(=O)N2CCN(c3nc(-c4ccccc4)ns3)CC2)c1,5.7305
COc1ccc(NC(=O)N2CCN(c3nc(-c4ccccc4)ns3)CC2)cc1,6.8182
O=C(Nc1ccncc1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,7.5735
O=C(Nc1nn[nH]n1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,6.4949
O=C(Nc1ccon1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,7.1549
O=C(Nc1nc(-c2ccccc2)cs1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,6.4949
O=C(Nc1cc(-c2ccccc2)n[nH]1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,5.9842
O=C(Nc1ccn[nH]1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,5.9329
O=C(Nc1cccc2nsnc12)N1CCN(c2nc(-c3ccccc3)ns2)CC1,8.6946
O=C(Nc1cnccn1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,7.6383
O=C(Nc1nccnn1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,5.5740
O=C(Nc1ccc(Cl)nn1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,7.3010
N#Cc1cncnc1NC(=O)N1CCN(c2nc(-c3ccccc3)ns2)CC1,6.5969
COc1cc(NC(=O)N2CCN(c3nc(-c4ccccc4)ns3)CC2)ncn1,7.8861
O=C(Nc1ccncn1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,7.9872
O=C(Nc1ncccn1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,6.5751
O=C(Nc1cccnc1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,8.3143
NC(=O)c1cccc(-c2cccc(OC(=O)NC3CCCCC3)c2)c1,7.5072
Cc1ccc2nc(-c3ccc(NC(=O)C4CCN(S(=O)(=O)c5cccs5)CC4)cc3)sc2c1,7.7212
CCCCCC(=O)C(F)(F)F,4.5391
CCCCCCCC/C=C\CCCCCCCC(=O)O,5.2218
CCCCCCC(=O)C(F)(F)F,4.9706
CCCCCCCCCCCCCC(=O)C(F)(F)F,6.3098
CCCCCCCC/C=C\CCCCCCCC(=O)C(=O)OCC,8.0458
CCCCCCCC/C=C\CCCCCCCC(=O)C(N)=O,7.7696
CCCCCCCC/C=C\CCCCCCCC=O,6.7212
CCCCCCCC/C=C\CCCCCCCC(=O)CCl,6.1549
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCNC(=O)NCc1ccc(OC)c(O)c1,5.6990
CCCCCCCCCCCCCCCC(=O)NCC,5.4500
CCCCCCCCCCCCCCCC(=O)NCCCCl,5.6000
CCCCCCCCCCCCCCCC(=O)NCCCl,5.5800
CCCCCCCCCCCCCCCC(=O)NCCBr,5.4500
C=CCNC(=O)CCCCCCCCCCCCCCC,5.4700
CCCCCCCCCCCCCCCC(=O)NCCCO,5.4200
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)Nc1cccnc1,5.9208
